0.000000, 0.000000
0.001000, 0.000023
0.002000, 0.000046
0.003000, 0.000069
0.004000, 0.000091
0.005000, 0.000114
0.006000, 0.000137
0.007000, 0.000160
0.008000, 0.000183
0.009000, 0.000206
0.010000, 0.000229
0.011000, 0.000252
0.012000, 0.000274
0.013000, 0.000297
0.014000, 0.000320
0.015000, 0.000343
0.016000, 0.000366
0.017000, 0.000389
0.018000, 0.000411
0.019000, 0.000434
0.020000, 0.000457
0.021000, 0.000480
0.022000, 0.000503
0.023000, 0.000526
0.024000, 0.000548
0.025000, 0.000571
0.026000, 0.000594
0.027000, 0.000617
0.028000, 0.000640
0.029000, 0.000662
0.030000, 0.000685
0.031000, 0.000708
0.032000, 0.000731
0.033000, 0.000753
0.034000, 0.000776
0.035000, 0.000799
0.036000, 0.000822
0.037000, 0.000844
0.038000, 0.000867
0.039000, 0.000890
0.040000, 0.000912
0.041000, 0.000935
0.042000, 0.000958
0.043000, 0.000980
0.044000, 0.001003
0.045000, 0.001026
0.046000, 0.001048
0.047000, 0.001071
0.048000, 0.001094
0.049000, 0.001116
0.050000, 0.001139
0.051000, 0.001161
0.052000, 0.001184
0.053000, 0.001206
0.054000, 0.001229
0.055000, 0.001252
0.056000, 0.001274
0.057000, 0.001297
0.058000, 0.001319
0.059000, 0.001342
0.060000, 0.001364
0.061000, 0.001387
0.062000, 0.001409
0.063000, 0.001431
0.064000, 0.001454
0.065000, 0.001476
0.066000, 0.001499
0.067000, 0.001521
0.068000, 0.001543
0.069000, 0.001566
0.070000, 0.001588
0.071000, 0.001610
0.072000, 0.001633
0.073000, 0.001655
0.074000, 0.001677
0.075000, 0.001699
0.076000, 0.001722
0.077000, 0.001744
0.078000, 0.001766
0.079000, 0.001788
0.080000, 0.001810
0.081000, 0.001832
0.082000, 0.001855
0.083000, 0.001877
0.084000, 0.001899
0.085000, 0.001921
0.086000, 0.001943
0.087000, 0.001965
0.088000, 0.001987
0.089000, 0.002009
0.090000, 0.002031
0.091000, 0.002053
0.092000, 0.002075
0.093000, 0.002097
0.094000, 0.002119
0.095000, 0.002140
0.096000, 0.002162
0.097000, 0.002184
0.098000, 0.002206
0.099000, 0.002228
0.100000, 0.002249
0.101000, 0.002271
0.102000, 0.002293
0.103000, 0.002315
0.104000, 0.002336
0.105000, 0.002358
0.106000, 0.002380
0.107000, 0.002401
0.108000, 0.002423
0.109000, 0.002444
0.110000, 0.002466
0.111000, 0.002487
0.112000, 0.002509
0.113000, 0.002530
0.114000, 0.002552
0.115000, 0.002573
0.116000, 0.002595
0.117000, 0.002616
0.118000, 0.002637
0.119000, 0.002658
0.120000, 0.002680
0.121000, 0.002701
0.122000, 0.002722
0.123000, 0.002743
0.124000, 0.002765
0.125000, 0.002786
0.126000, 0.002807
0.127000, 0.002828
0.128000, 0.002849
0.129000, 0.002870
0.130000, 0.002891
0.131000, 0.002912
0.132000, 0.002933
0.133000, 0.002954
0.134000, 0.002975
0.135000, 0.002996
0.136000, 0.003016
0.137000, 0.003037
0.138000, 0.003058
0.139000, 0.003079
0.140000, 0.003099
0.141000, 0.003120
0.142000, 0.003141
0.143000, 0.003161
0.144000, 0.003182
0.145000, 0.003203
0.146000, 0.003223
0.147000, 0.003244
0.148000, 0.003264
0.149000, 0.003284
0.150000, 0.003305
0.151000, 0.003325
0.152000, 0.003346
0.153000, 0.003366
0.154000, 0.003386
0.155000, 0.003406
0.156000, 0.003426
0.157000, 0.003447
0.158000, 0.003467
0.159000, 0.003487
0.160000, 0.003507
0.161000, 0.003527
0.162000, 0.003547
0.163000, 0.003567
0.164000, 0.003587
0.165000, 0.003607
0.166000, 0.003627
0.167000, 0.003646
0.168000, 0.003666
0.169000, 0.003686
0.170000, 0.003706
0.171000, 0.003725
0.172000, 0.003745
0.173000, 0.003764
0.174000, 0.003784
0.175000, 0.003804
0.176000, 0.003823
0.177000, 0.003842
0.178000, 0.003862
0.179000, 0.003881
0.180000, 0.003901
0.181000, 0.003920
0.182000, 0.003939
0.183000, 0.003958
0.184000, 0.003977
0.185000, 0.003997
0.186000, 0.004016
0.187000, 0.004035
0.188000, 0.004054
0.189000, 0.004073
0.190000, 0.004092
0.191000, 0.004111
0.192000, 0.004129
0.193000, 0.004148
0.194000, 0.004167
0.195000, 0.004186
0.196000, 0.004204
0.197000, 0.004223
0.198000, 0.004242
0.199000, 0.004260
0.200000, 0.004279
0.201000, 0.004297
0.202000, 0.004316
0.203000, 0.004334
0.204000, 0.004352
0.205000, 0.004371
0.206000, 0.004389
0.207000, 0.004407
0.208000, 0.004425
0.209000, 0.004444
0.210000, 0.004462
0.211000, 0.004480
0.212000, 0.004498
0.213000, 0.004516
0.214000, 0.004534
0.215000, 0.004551
0.216000, 0.004569
0.217000, 0.004587
0.218000, 0.004605
0.219000, 0.004622
0.220000, 0.004640
0.221000, 0.004658
0.222000, 0.004675
0.223000, 0.004693
0.224000, 0.004710
0.225000, 0.004728
0.226000, 0.004745
0.227000, 0.004762
0.228000, 0.004780
0.229000, 0.004797
0.230000, 0.004814
0.231000, 0.004831
0.232000, 0.004848
0.233000, 0.004865
0.234000, 0.004882
0.235000, 0.004899
0.236000, 0.004916
0.237000, 0.004933
0.238000, 0.004950
0.239000, 0.004966
0.240000, 0.004983
0.241000, 0.005000
0.242000, 0.005016
0.243000, 0.005033
0.244000, 0.005049
0.245000, 0.005066
0.246000, 0.005082
0.247000, 0.005099
0.248000, 0.005115
0.249000, 0.005131
0.250000, 0.005147
0.251000, 0.005164
0.252000, 0.005180
0.253000, 0.005196
